gene_id	GO_Annotation
LOC111104407	GO:0005737; GO:0006826; GO:0006879; GO:0006880; GO:0008198; GO:0008199; GO:0008199
LOC111104409	GO:0005515
LOC111104414	GO:0016020; GO:0022857; GO:0055085
LOC111104416	GO:0006891; GO:0034498; GO:1990071
LOC111104417	GO:0016722
LOC111104419	GO:0005730; GO:0006364; GO:0006364; GO:0032040; GO:0032040
LOC111104420	GO:0009986; GO:0030247; GO:0045335; GO:0046871; GO:0070492; GO:0098609; GO:0098636
LOC111104421	GO:0005634; GO:0048513
LOC111104425	GO:0004656; GO:0004656; GO:0005506; GO:0005515; GO:0005783; GO:0005783; GO:0018401; GO:0031418
LOC111104430	GO:0005634; GO:0005737; GO:0005876; GO:0051726
LOC111104431	GO:0003676; GO:0015074
LOC111104432	GO:0003677; GO:0004843; GO:0005634; GO:0005737; GO:0007010; GO:0008270; GO:0016477; GO:0030177; GO:0035523; GO:0070530; GO:0071947; GO:1990168
LOC111104434	GO:0005515; GO:0005634; GO:0006355
LOC111104435	GO:0035869; GO:1905515
LOC111104437	GO:0005829; GO:0008270; GO:0043023; GO:0061630; GO:0072344; GO:1990112; GO:1990116
LOC111104439	GO:0006744; GO:0008425
LOC111104442	GO:0000978; GO:0000981; GO:0000981; GO:0006357
LOC111104443	GO:0006744; GO:0008425
LOC111104445	GO:0005730; GO:0030686; GO:0032040
LOC111104447	GO:0004089; GO:0004089; GO:0005737; GO:0008270; GO:0008270
LOC111104450	GO:0004197; GO:0004843; GO:0004843; GO:0005634; GO:0005829; GO:0016579; GO:0016579
LOC111104451	GO:0005249; GO:0005249; GO:0006813; GO:0006813; GO:0008076; GO:0016020; GO:0016020; GO:0055085
LOC111104452	GO:0005515; GO:0005615
LOC111104454	GO:0003676; GO:0003899; GO:0003899; GO:0005666; GO:0006351; GO:0006351; GO:0006386; GO:0008270
LOC111104455	GO:0000413; GO:0003723; GO:0003755; GO:0005634
LOC111104456	GO:0005634
LOC111104460	GO:0004888; GO:0004888; GO:0005230; GO:0007165; GO:0007268; GO:0016020; GO:0016020; GO:0030594; GO:0034220; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0050877
LOC111104461	GO:0005515; GO:0005886
LOC111104462	GO:0004497; GO:0005506; GO:0016705; GO:0020037
LOC111104466	GO:0005762; GO:0008168; GO:0008168; GO:0031167
LOC111104467	GO:0004725; GO:0006470
LOC111104469	GO:0038023
LOC111104470	GO:0005576; GO:0005615
LOC111104471	GO:0007186; GO:0008528; GO:0016020
LOC111104480	GO:0003700; GO:0006355; GO:0008270; GO:0043565
LOC111104481	GO:0005515; GO:0005615
LOC111104483	GO:0005739; GO:0030956; GO:0030956; GO:0032543; GO:0050567; GO:0050567; GO:0070681
LOC111104484	GO:0004993; GO:0007187; GO:0007268; GO:0016020; GO:0030425; GO:0030594
LOC111104485	GO:0005576; GO:0005576; GO:0006869; GO:0006869; GO:0008289; GO:0008289; GO:0016020; GO:0042157; GO:0042157
LOC111104488	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111104489	GO:0005515; GO:0005634; GO:0005829; GO:0008176; GO:0036265; GO:0036265; GO:0043527
LOC111104490	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111104491	GO:0005515
LOC111104494	GO:0000151; GO:0000209; GO:0000422; GO:0001933; GO:0005737; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0005829; GO:0006511; GO:0008270; GO:0010821; GO:0031624; GO:0032436; GO:0042981; GO:0061630; GO:1900407
LOC111104495	GO:0005515; GO:0005615
LOC111104500	GO:0002181; GO:0005515; GO:0005844
LOC111104503	GO:0004930; GO:0005515; GO:0007186; GO:0016020
LOC111104504	GO:0005802
LOC111104507	GO:0004842; GO:0004842; GO:0005737; GO:0016567; GO:0016567; GO:0046872
LOC111104508	GO:0038023
LOC111104509	GO:0005515; GO:0005615
LOC111104514	GO:0005515; GO:0007165
LOC111104515	GO:0005515; GO:0005886
LOC111104516	GO:0005515
LOC111104517	GO:0005515; GO:0005886
LOC111104518	GO:0000289; GO:0000932; GO:0006355; GO:0030015; GO:2000036
LOC111104520	GO:0005515
LOC111104522	GO:0005515
LOC111104524	GO:0002020; GO:0005615; GO:0008191; GO:0008191; GO:0010033; GO:0010951; GO:0031012; GO:0051045
LOC111104526	GO:0016747
LOC111104531	GO:0016020
LOC111104532	GO:0000978; GO:0000981; GO:0000981; GO:0005634; GO:0005634; GO:0006357; GO:0007275; GO:0030182
LOC111104533	GO:0016020
LOC111104534	GO:0016020
LOC111104541	GO:0005509; GO:0005886; GO:0007156
LOC111104545	GO:0005975; GO:0005975; GO:0016757; GO:0016757
LOC111104546	GO:0005515; GO:0005615
LOC111104551	GO:0001517; GO:0006044; GO:0006790
LOC111104552	GO:0007218; GO:0008188; GO:0016020
LOC111104556	GO:0005515; GO:0005615
LOC111104558	GO:0005044
LOC111104559	GO:0005044
LOC111104560	GO:0005044
LOC111104562	GO:0005044
LOC111104565	GO:0016722
LOC111104570	GO:0005515
LOC111104571	GO:0003677; GO:0006310; GO:0015074
LOC111104574	GO:0003676; GO:0005634; GO:0005737; GO:0008597; GO:0019722; GO:0019722
LOC111104575	GO:0003735; GO:0005739; GO:0005840; GO:0006412
LOC111104576	GO:0005901; GO:0060090; GO:0070836; GO:0070836
LOC111104579	GO:0007218; GO:0008188; GO:0016020
LOC111104580	GO:0016722
LOC111104581	GO:0016722
LOC111104584	GO:0005669; GO:0006366; GO:0006366; GO:0046982
LOC111104585	GO:0003924; GO:0005525; GO:0005768
LOC111104587	GO:0005515; GO:0005886
LOC111104588	GO:0005743; GO:0005747
LOC111104591	GO:0005634; GO:0048513
LOC111104599	GO:0005515; GO:0005615
LOC111104600	GO:0005515
LOC111104603	GO:0004197; GO:0004843; GO:0004843; GO:0005634; GO:0005829; GO:0008270; GO:0016579; GO:0016579
LOC111104605	GO:0005515
LOC111104608	GO:0038023
LOC111104610	GO:0007268; GO:0033130; GO:0043495
LOC111104611	GO:0005515
LOC111104612	GO:0005515; GO:0005615
LOC111104614	GO:0002224; GO:0004888; GO:0006955; GO:0016020
LOC111104615	GO:0005762; GO:0008168; GO:0008168; GO:0031167
LOC111104618	GO:0000795; GO:0007286; GO:0051321
LOC111104626	GO:0005515
LOC111104627	GO:0005576; GO:0005576; GO:0006869; GO:0006869; GO:0008289; GO:0008289; GO:0016020; GO:0042157; GO:0042157
LOC111104629	GO:0004198; GO:0005515; GO:0006508; GO:0019825; GO:0020037
LOC111104631	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111104632	GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0014059; GO:0016020; GO:0017156; GO:0017158; GO:0030276; GO:0071277
LOC111104633	GO:0008609; GO:0008610; GO:0071949
LOC111104634	GO:0000166
LOC111104635	GO:0002224; GO:0004888; GO:0005515; GO:0006954; GO:0006955; GO:0016020
LOC111104637	GO:0005634; GO:0005737; GO:0005876; GO:0043027; GO:0043066; GO:0051726
LOC111104642	GO:0005634; GO:0033260
LOC111104643	GO:0030141
LOC111104644	GO:0004364; GO:0004602; GO:0005635; GO:0005783; GO:0016020
LOC111104649	GO:0031932; GO:0038203
LOC111104650	GO:0005515; GO:0007165; GO:0042981
LOC111104652	GO:0005515; GO:0007165; GO:0042981
LOC111104653	GO:0015252; GO:0016020; GO:1902600
LOC111104654	GO:0003924; GO:0005525; GO:0060170; GO:0097500; GO:0097730; GO:1905515
LOC111104655	GO:0009897; GO:0030246; GO:0044419
LOC111104657	GO:0005634; GO:0005737
LOC111104658	GO:0009897; GO:0030246; GO:0044419
LOC111104661	GO:0003676; GO:0015074
LOC111104662	GO:0000209; GO:0005515; GO:0008270; GO:0043161; GO:0061630
LOC111104663	GO:0000166; GO:0000724; GO:0003677; GO:0003887; GO:0003887; GO:0005634; GO:0016035; GO:0042276
LOC111104668	GO:0001671; GO:0005890; GO:0005890; GO:0006883; GO:0030007; GO:0036376; GO:1990573
LOC111104669	GO:0005524; GO:0005832; GO:0006457; GO:0006457; GO:0016887; GO:0051082; GO:0051082; GO:0140662; GO:0140662
LOC111104671	GO:0019900
LOC111104676	GO:0001640; GO:0007216; GO:0051966; GO:0098839; GO:0099530; GO:0099583
LOC111104687	GO:0015232; GO:0016020; GO:0020037; GO:0055085; GO:0097037
LOC111104688	GO:0000178; GO:0005515; GO:0005634; GO:0006396
LOC111104689	GO:0004867; GO:0007155; GO:0031012
LOC111104691	GO:0005515; GO:0005829; GO:0006734; GO:0006742; GO:0019677; GO:0035529; GO:0046872
LOC111104692	GO:0004623; GO:0005737; GO:0008970; GO:0016410; GO:0070292
LOC111104693	GO:0005737; GO:0016616
LOC111104695	GO:0004869; GO:0004869; GO:0005829
LOC111104696	GO:0004869; GO:0005829
LOC111104697	GO:0005615; GO:0062023
LOC111104698	GO:0004869; GO:0005829
LOC111104700	GO:0005044
LOC111104702	GO:0003985; GO:0006635
LOC111104703	GO:0005515; GO:0005615
LOC111104704	GO:0016747
LOC111104705	GO:0005515
LOC111104706	GO:0005615; GO:0062023
LOC111104707	GO:0004674; GO:0005524; GO:0005737; GO:0005776; GO:0006914; GO:0018105; GO:0046777; GO:1905037
LOC111104711	GO:0004197; GO:0004843; GO:0004843; GO:0005634; GO:0005829; GO:0016579; GO:0016579
LOC111104713	GO:0003677; GO:0003682; GO:0005524; GO:0005634; GO:0043130; GO:0140658
LOC111104714	GO:0005615; GO:0062023
LOC111104716	GO:0003924; GO:0005525
LOC111104718	GO:0070006
LOC111104723	GO:0005044
LOC111104726	GO:0005044
LOC111104728	GO:0016722
LOC111104730	GO:0005615; GO:0062023
LOC111104737	GO:0005615; GO:0062023
LOC111104740	GO:0005515
LOC111104741	GO:0005044
LOC111104742	GO:0002224; GO:0002224; GO:0004888; GO:0004888; GO:0005515; GO:0006954; GO:0006955; GO:0006955; GO:0016020; GO:0016020
LOC111104743	GO:0005615; GO:0062023
LOC111104749	GO:0005911; GO:0016020; GO:0098609
LOC111104750	GO:0005615; GO:0062023
LOC111104752	GO:0005515
LOC111104753	GO:0005515
LOC111104754	GO:0005515
LOC111104757	GO:0008270
LOC111104759	GO:0004497; GO:0005506; GO:0016705; GO:0020037
LOC111104762	GO:0005044
LOC111104763	GO:0005515; GO:0005615
LOC111104765	GO:0000785; GO:0003712; GO:0005634; GO:0045089; GO:0045944
LOC111104767	GO:0005737; GO:0006511; GO:0031624; GO:0043130; GO:0043130
LOC111104768	GO:0004623; GO:0006644; GO:0050482
LOC111104770	GO:0004930; GO:0005515; GO:0007186; GO:0016020; GO:0016500
LOC111104772	GO:0001517; GO:0006044; GO:0006790
LOC111104775	GO:0000166; GO:0000724; GO:0003677; GO:0003887; GO:0003887; GO:0005634; GO:0016035; GO:0042276
LOC111104776	GO:0003677; GO:0006310; GO:0015074
LOC111104778	GO:0005741
LOC111104779	GO:0000978; GO:0000981; GO:0005515; GO:0005667; GO:0006357; GO:0035329; GO:0048568
LOC111104780	GO:0000166
LOC111104781	GO:0004197; GO:0005515; GO:0006508; GO:1902042
LOC111104782	GO:0004197; GO:0005515; GO:0006508; GO:1902042
LOC111104783	GO:0000978; GO:0000981; GO:0005667; GO:0006357; GO:0035329; GO:0035329; GO:0048568
LOC111104784	GO:0003779; GO:0003779; GO:0005737; GO:0005925; GO:0007163; GO:0015629; GO:0030031; GO:0030036; GO:0030036; GO:0034446
LOC111104785	GO:0005741
LOC111104786	GO:0000785; GO:0004842; GO:0005654; GO:0045893
LOC111104787	GO:0005515; GO:0005615
LOC111104788	GO:0005102; GO:0005576; GO:0009986; GO:0048856
LOC111104789	GO:0010960; GO:0043231
LOC111104792	GO:0004559; GO:0004559; GO:0006013; GO:0009313; GO:0030246
LOC111104793	GO:0004930; GO:0004930; GO:0007166; GO:0007189; GO:0016020; GO:0016525
LOC111104798	GO:0005789; GO:0010508; GO:1903070; GO:1904153; GO:1904240
LOC111104800	GO:0038023
LOC111104801	GO:0008270
LOC111104802	GO:0004970; GO:0005886; GO:0006811; GO:0045211
LOC111104803	GO:0043231; GO:0043813; GO:0046856
LOC111104805	GO:0000112; GO:0003677; GO:0005524; GO:0005675; GO:0006289; GO:0006289; GO:0006367; GO:0006367; GO:0016787; GO:0043138; GO:0097550
LOC111104806	GO:0005515
LOC111104813	GO:0005634
LOC111104814	GO:0005789; GO:0032434; GO:0034976; GO:0061666; GO:0061666; GO:1990592
LOC111104815	GO:0015232; GO:0016020; GO:0020037; GO:0055085; GO:0097037
LOC111104816	GO:0008270
LOC111104817	GO:0003952; GO:0003952; GO:0004359; GO:0004359; GO:0005524; GO:0005737; GO:0005737; GO:0009435; GO:0009435
LOC111104819	GO:0005515
LOC111104820	GO:0005044
LOC111104821	GO:0004970; GO:0005886; GO:0006811; GO:0045211
LOC111104822	GO:0004356; GO:0004356; GO:0005737; GO:0006542; GO:0006542
LOC111104823	GO:0004197; GO:0006508
LOC111104824	GO:0005515; GO:0008270
LOC111104825	GO:0005737; GO:0006508; GO:0006508; GO:0006915; GO:0097153
LOC111104826	GO:0005737; GO:0006508; GO:0006508; GO:0006915; GO:0097153
LOC111104827	GO:0005737; GO:0006508; GO:0006508; GO:0006915; GO:0097153; GO:0097194
LOC111104828	GO:0004252; GO:0005509; GO:0005615
LOC111104830	GO:0005044
LOC111104834	GO:0005515; GO:0019005; GO:0031146
LOC111104835	GO:0003924; GO:0005096; GO:0005515; GO:0005525; GO:0005634
LOC111104838	GO:0005576; GO:0008200
LOC111104839	GO:0005783; GO:0006091; GO:0006801; GO:0016491; GO:0020037
LOC111104840	GO:0005525
LOC111104841	GO:0005739; GO:0047961
LOC111104844	GO:0004089; GO:0004089; GO:0008270; GO:0008270
LOC111104846	GO:0005515
LOC111104847	GO:0004930; GO:0004930; GO:0005886; GO:0007186; GO:0007186
LOC111104848	GO:0004869; GO:0005829
LOC111104850	GO:0006777; GO:0006777; GO:0019008; GO:0046872; GO:0051539; GO:0061798; GO:0061799
LOC111104852	GO:0000815; GO:0005771; GO:0015031; GO:0032509; GO:0045324
LOC111104854	GO:0005515; GO:0005615
LOC111104855	GO:0005524; GO:0140662
LOC111104856	GO:0005975; GO:0005975; GO:0006688; GO:0033207; GO:0033842
LOC111104857	GO:0005515; GO:0005615
LOC111104858	GO:0004930; GO:0005886; GO:0007186
LOC111104866	GO:0005634; GO:0016567; GO:0016567; GO:0043161
LOC111104868	GO:0009897; GO:0030246; GO:0044419
LOC111104872	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111104873	GO:0080008
LOC111104874	GO:0005044
LOC111104876	GO:0038023
LOC111104877	GO:0016614; GO:0050660; GO:0050660
LOC111104878	GO:0008757
LOC111104882	GO:0005044
LOC111104883	GO:0005044
LOC111104885	GO:0000976; GO:0005515; GO:0005634; GO:0045944
LOC111104886	GO:0005044
LOC111104887	GO:0005515
LOC111104888	GO:0003677; GO:0005634
LOC111104889	GO:0003676
LOC111104891	GO:0003677; GO:0005634
LOC111104893	GO:0000209; GO:0005515; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111104897	GO:0003676
LOC111104900	GO:0005044
LOC111104902	GO:0005245; GO:0005891
LOC111104904	GO:0008270
LOC111104906	GO:0005515
LOC111104911	GO:0005737; GO:0006508; GO:0006508; GO:0006915; GO:0006919; GO:0097199; GO:0097200
LOC111104912	GO:0005737; GO:0006508; GO:0006508; GO:0006915; GO:0097153
LOC111104913	GO:0016020
LOC111104914	GO:0004694; GO:0005524; GO:0005829; GO:0006468
LOC111104917	GO:0004842; GO:0016887; GO:0016887
LOC111104918	GO:0004842; GO:0016887
LOC111104919	GO:0004930; GO:0004930; GO:0007186; GO:0007186; GO:0016020; GO:0042277
LOC111104920	GO:0004930; GO:0004930; GO:0007186; GO:0007186; GO:0016020; GO:0042277
LOC111104921	GO:0004930; GO:0004930; GO:0007186; GO:0007186; GO:0016020; GO:0042277
LOC111104922	GO:0003676
LOC111104923	GO:0005044
LOC111104927	GO:0003677
LOC111104928	GO:0008375; GO:0016020
LOC111104932	GO:0004748; GO:0005829; GO:0009263
LOC111104934	GO:0003700
LOC111104935	GO:0006508; GO:0008234
LOC111104939	GO:0004748; GO:0005829; GO:0009263
LOC111104943	GO:0004601; GO:0004601; GO:0006979; GO:0020037
LOC111104955	GO:0016702; GO:0016702; GO:0034440; GO:0046872; GO:0046872
LOC111104956	GO:0016702; GO:0016702; GO:0034440; GO:0046872; GO:0046872
LOC111104958	GO:0016702; GO:0016702; GO:0034440; GO:0046872; GO:0046872
LOC111104970	GO:0016020; GO:0022857; GO:0055085
LOC111104971	GO:0005515
LOC111104972	GO:0000289; GO:0004535; GO:0005515; GO:0005634; GO:0005737; GO:0030014
LOC111104977	GO:0002224; GO:0002224; GO:0004888; GO:0004888; GO:0005515; GO:0006955; GO:0006955; GO:0016020; GO:0016020
LOC111104978	GO:0042981
LOC111104987	GO:0004930; GO:0007186; GO:0016020
LOC111104988	GO:0005044
LOC111104989	GO:0004866; GO:0005576; GO:0005615
LOC111104991	GO:0005576; GO:0006869; GO:0008289; GO:0016020; GO:0042157
LOC111104992	GO:0003676; GO:0008270
LOC111104993	GO:0005515
LOC111104998	GO:0005044
LOC111104999	GO:0005515
LOC111105000	GO:0032970
LOC111105001	GO:0005515; GO:0005615
LOC111105003	GO:0005044
LOC111105004	GO:0005515
LOC111105005	GO:0005515
LOC111105006	GO:0005515
LOC111105007	GO:0005515; GO:0005615
LOC111105008	GO:0005515
LOC111105010	GO:0004866; GO:0005576; GO:0005615
LOC111105012	GO:0005515
LOC111105013	GO:0005515; GO:0005615
LOC111105016	GO:0000166; GO:0003677; GO:0003887; GO:0006260
LOC111105019	GO:0005515
LOC111105022	GO:0008270
LOC111105024	GO:0005515
LOC111105027	GO:0000166; GO:0003677; GO:0003887; GO:0006260
LOC111105028	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111105029	GO:0000209; GO:0005524; GO:0005634; GO:0006974; GO:0061630; GO:0140658
LOC111105030	GO:0001836; GO:0005741; GO:0008053; GO:0008630; GO:0015267; GO:0042803; GO:0043065; GO:0046982; GO:0097192
LOC111105032	GO:0008270
LOC111105035	GO:0005515; GO:0097543; GO:1904108
LOC111105038	GO:0005515
LOC111105039	GO:0005515
LOC111105041	GO:0005515
LOC111105043	GO:0005044
LOC111105044	GO:0004725; GO:0006470
LOC111105046	GO:0016722
LOC111105047	GO:0005615
LOC111105048	GO:0005615
LOC111105049	GO:0002224; GO:0004888; GO:0005515; GO:0006955; GO:0016020
LOC111105050	GO:0005515
LOC111105051	GO:0005615
LOC111105053	GO:0005615
LOC111105055	GO:0006959; GO:0043123
LOC111105056	GO:0002224; GO:0004888; GO:0005515; GO:0006954; GO:0006955; GO:0016020
LOC111105057	GO:0005515; GO:0005615; GO:0031012
LOC111105058	GO:0002224; GO:0004888; GO:0006955; GO:0016020
LOC111105059	GO:0002224; GO:0004888; GO:0005515; GO:0006954; GO:0006955; GO:0016020
LOC111105061	GO:0005739; GO:0047961
LOC111105062	GO:0005739; GO:0047961
LOC111105063	GO:0003676; GO:0015074
LOC111105065	GO:0000723; GO:0000724; GO:0003676; GO:0005524; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0006268; GO:0009378; GO:0043138; GO:0044806
LOC111105066	GO:0000049; GO:0005524; GO:0005730; GO:0030686; GO:1904812; GO:1990883
LOC111105069	GO:0005615
LOC111105076	GO:0005515
LOC111105077	GO:0005249; GO:0042391; GO:0071805
LOC111105078	GO:0005930; GO:0042073
LOC111105079	GO:0005515; GO:0007165; GO:0042981
LOC111105084	GO:0007127; GO:0007283; GO:0051308
LOC111105085	GO:0005634; GO:0010468; GO:0016581; GO:0035098; GO:0042393
LOC111105088	GO:0006508; GO:0006508; GO:0070573; GO:0070573
LOC111105091	GO:0005634; GO:0016567; GO:0016567; GO:0043161
LOC111105094	GO:0008270
LOC111105096	GO:0005216; GO:0005765; GO:0006811; GO:0022832; GO:0055085
LOC111105097	GO:0004089; GO:0005737; GO:0008270
LOC111105098	GO:0004089; GO:0008270
LOC111105101	GO:0003676; GO:0015074
LOC111105102	GO:0005737; GO:0006446
LOC111105106	GO:0004089; GO:0005737; GO:0008270
LOC111105109	GO:0002020; GO:0003677; GO:0006355; GO:0042981; GO:0070513
LOC111105110	GO:0004748; GO:0005829; GO:0009263
LOC111105114	GO:0038023
LOC111105116	GO:0004672; GO:0004672; GO:0005524; GO:0006468
LOC111105118	GO:0007165
LOC111105120	GO:0005737; GO:0005868; GO:0007018; GO:0045505
LOC111105122	GO:0004930; GO:0004930; GO:0005886; GO:0007186; GO:0007186
LOC111105123	GO:0008270
LOC111105129	GO:0005737; GO:0006446
LOC111105132	GO:0003677; GO:0003677; GO:0005634
LOC111105133	GO:0005515; GO:0005737; GO:0016020
LOC111105138	GO:0000166; GO:0003677; GO:0003887; GO:0006260
LOC111105139	GO:0005515; GO:0005737; GO:0005765; GO:0046328
LOC111105140	GO:0005509; GO:0016020
LOC111105144	GO:0038023
LOC111105148	GO:0005634; GO:0005737; GO:0005876; GO:0051726
LOC111105150	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0022857; GO:0055085
LOC111105151	GO:0005249; GO:0006813; GO:0008076; GO:0051260
LOC111105153	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0022857; GO:0055085
LOC111105157	GO:0005634; GO:0005737; GO:0005876; GO:0043027; GO:0043066; GO:0051726
LOC111105158	GO:0003924; GO:0005525
LOC111105159	GO:0000139; GO:0004252; GO:0004252; GO:0005802; GO:0016485
LOC111105161	GO:0003676; GO:0004190; GO:0006508; GO:0015074
LOC111105162	GO:0005515
LOC111105166	GO:0005163; GO:0007169; GO:0007613; GO:0008083; GO:0021675; GO:0033138; GO:0038180; GO:0043524; GO:0045664; GO:0048812
LOC111105167	GO:0005506; GO:0005506; GO:0009072; GO:0009072; GO:0016714
LOC111105168	GO:0016788
LOC111105170	GO:0006398; GO:0016604; GO:0071208; GO:0071209; GO:0071254
LOC111105171	GO:0005515
LOC111105176	GO:0004190; GO:0006508
LOC111105177	GO:0003676; GO:0015074
LOC111105181	GO:0005515
LOC111105182	GO:0005515
LOC111105183	GO:0009897; GO:0030246; GO:0044419
LOC111105185	GO:0003676; GO:0015074
LOC111105188	GO:0003676
LOC111105189	GO:0003676
LOC111105192	GO:0005319; GO:0006869
LOC111105193	GO:0038023
LOC111105195	GO:0005525
LOC111105198	GO:0008270
LOC111105199	GO:0000387; GO:0003723; GO:0005515; GO:0032797
LOC111105201	GO:0004505; GO:0005506; GO:0005506; GO:0006571
LOC111105204	GO:0005515
LOC111105206	GO:0003676; GO:0015074
LOC111105207	GO:0005515; GO:0005737; GO:0045087
LOC111105213	GO:0000723; GO:0003678; GO:0006281
LOC111105215	GO:0001671; GO:0005890; GO:0005890; GO:0006883; GO:0030007; GO:0036376; GO:1990573
LOC111105218	GO:0004089; GO:0004089; GO:0008270; GO:0008270
LOC111105220	GO:0005515; GO:0036297; GO:0043240
LOC111105221	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111105222	GO:0005886; GO:0006952; GO:0016175; GO:0042554; GO:0043020
LOC111105223	GO:0003746; GO:0005085; GO:0005829; GO:0005853; GO:0006414; GO:0006414
LOC111105224	GO:0000209; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111105225	GO:0005515
LOC111105226	GO:0005515; GO:0005615
LOC111105233	GO:0004497; GO:0005506; GO:0016705; GO:0020037
LOC111105237	GO:0005044
LOC111105240	GO:0019202
LOC111105244	GO:0004869; GO:0005829
LOC111105245	GO:0004672; GO:0004672; GO:0005524; GO:0006468
LOC111105246	GO:0004694; GO:0005524; GO:0005829; GO:0006468
LOC111105247	GO:0005509; GO:0005515; GO:0005737; GO:0005886; GO:0005905; GO:0016197; GO:0042734; GO:0060090; GO:0097708; GO:0150007
LOC111105248	GO:0005085; GO:0005515; GO:0035025
LOC111105249	GO:0005634; GO:0006979
LOC111105250	GO:0016491
LOC111105251	GO:0005789; GO:0005789; GO:0007029; GO:0007029; GO:0016192
LOC111105253	GO:0000977; GO:0000981; GO:0006357; GO:0032502; GO:0046983
LOC111105254	GO:0005044
LOC111105255	GO:0004970; GO:0005886; GO:0006811; GO:0035249; GO:0045211; GO:0050804; GO:1904315
